District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),Crop,State
PURULIA, 2014-15,Rabi       ,671,723,1.077496274,Arhar/Tur,West Bengal
PURULIA, 2015-16,Rabi       ,340,251,0.738235294,Arhar/Tur,West Bengal
PURULIA, 2016-17,Rabi       ,653,734,1.124042879,Arhar/Tur,West Bengal
PURULIA, 2017-18,Rabi       ,271,310,1.143911439,Arhar/Tur,West Bengal
PURULIA, 2018-19,Rabi       ,316,309,0.977848101,Arhar/Tur,West Bengal
PURULIA, 2019-20,Rabi       ,412,460,1.116504854,Arhar/Tur,West Bengal
BANKURA, 1997-98,Kharif     ,162,73,0.450617284,Bajra,West Bengal
BANKURA, 1998-99,Kharif     ,130,62,0.476923077,Bajra,West Bengal
BANKURA, 1999-00,Kharif     ,86,42,0.488372093,Bajra,West Bengal
BANKURA, 2000-01,Kharif     ,185,122,0.659459459,Bajra,West Bengal
BANKURA, 2001-02,Kharif     ,195,129,0.661538462,Bajra,West Bengal
BANKURA, 2002-03,Kharif     ,152,107,0.703947368,Bajra,West Bengal
BANKURA, 2003-04,Kharif     ,80,39,0.4875,Bajra,West Bengal
BANKURA, 2004-05,Kharif     ,18,10,0.555555556,Bajra,West Bengal
BANKURA, 2005-06,Kharif     ,3,2,0.666666667,Bajra,West Bengal
BANKURA, 2009-10,Kharif     ,6,7,1.166666667,Bajra,West Bengal
BANKURA, 2010-11,Kharif     ,2,2,1,Bajra,West Bengal
BANKURA, 2012-13,Kharif     ,4,5,1.25,Bajra,West Bengal
BIRBHUM, 1997-98,Kharif     ,30,19,0.633333333,Bajra,West Bengal
BIRBHUM, 1998-99,Kharif     ,30,19,0.633333333,Bajra,West Bengal
COOCHBEHAR, 2013-14,Kharif     ,110,28,0.254545455,Bajra,West Bengal
COOCHBEHAR, 2014-15,Kharif     ,115,29,0.252173913,Bajra,West Bengal
COOCHBEHAR, 2015-16,Kharif     ,113,29,0.256637168,Bajra,West Bengal
COOCHBEHAR, 2016-17,Kharif     ,114,29,0.254385965,Bajra,West Bengal
HOOGHLY, 1999-00,Kharif     ,45,51,1.133333333,Bajra,West Bengal
HOOGHLY, 2000-01,Kharif     ,10,14,1.4,Bajra,West Bengal
HOOGHLY, 2001-02,Kharif     ,30,34,1.133333333,Bajra,West Bengal
MEDINIPUR WEST, 2006-07,Kharif     ,79,31,0.392405063,Bajra,West Bengal
MURSHIDABAD, 1997-98,Kharif     ,15,3,0.2,Bajra,West Bengal
MURSHIDABAD, 1998-99,Kharif     ,15,3,0.2,Bajra,West Bengal
MURSHIDABAD, 1999-00,Kharif     ,15,3,0.2,Bajra,West Bengal
PURBA BARDHAMAN, 2000-01,Kharif     ,95,113,1.189473684,Bajra,West Bengal
PURBA BARDHAMAN, 2001-02,Kharif     ,95,113,1.189473684,Bajra,West Bengal
PURBA BARDHAMAN, 2002-03,Kharif     ,95,113,1.189473684,Bajra,West Bengal
PURBA BARDHAMAN, 2003-04,Kharif     ,95,113,1.189473684,Bajra,West Bengal
PURULIA, 2000-01,Kharif     ,23,7,0.304347826,Bajra,West Bengal
PURULIA, 2001-02,Kharif     ,105,46,0.438095238,Bajra,West Bengal
PURULIA, 2002-03,Kharif     ,85,32,0.376470588,Bajra,West Bengal
PURULIA, 2003-04,Kharif     ,83,27,0.325301205,Bajra,West Bengal
PURULIA, 2004-05,Kharif     ,111,35,0.315315315,Bajra,West Bengal
PURULIA, 2005-06,Kharif     ,52,17,0.326923077,Bajra,West Bengal
PURULIA, 2007-08,Kharif     ,64,23,0.359375,Bajra,West Bengal
PURULIA, 2008-09,Kharif     ,75,26,0.346666667,Bajra,West Bengal
PURULIA, 2009-10,Kharif     ,47,16,0.340425532,Bajra,West Bengal
PURULIA, 2010-11,Kharif     ,62,22,0.35483871,Bajra,West Bengal
PURULIA, 2011-12,Kharif     ,59,22,0.372881356,Bajra,West Bengal
PURULIA, 2012-13,Kharif     ,56,20,0.357142857,Bajra,West Bengal
PURULIA, 2013-14,Kharif     ,34,14,0.411764706,Bajra,West Bengal
PURULIA, 2014-15,Kharif     ,49,19,0.387755102,Bajra,West Bengal
PURULIA, 2015-16,Kharif     ,53,20,0.377358491,Bajra,West Bengal
PURULIA, 2016-17,Kharif     ,53,20,0.377358491,Bajra,West Bengal
PURULIA, 2017-18,Kharif     ,30,12,0.4,Bajra,West Bengal
PURULIA, 2018-19,Kharif     ,71,29,0.408450704,Bajra,West Bengal
PURULIA, 2019-20,Kharif     ,68,27,0.397058824,Bajra,West Bengal
24 PARAGANAS SOUTH, 2005-06,Rabi       ,14,13,0.928571429,Barley,West Bengal
24 PARAGANAS SOUTH, 2007-08,Rabi       ,17,15,0.882352941,Barley,West Bengal
BANKURA, 2011-12,Rabi       ,15,18,1.2,Barley,West Bengal
BIRBHUM, 1997-98,Whole Year ,376,370,0.984042553,Barley,West Bengal
BIRBHUM, 1998-99,Rabi       ,143,170,1.188811189,Barley,West Bengal
BIRBHUM, 1999-00,Rabi       ,104,83,0.798076923,Barley,West Bengal
BIRBHUM, 2001-02,Rabi       ,88,105,1.193181818,Barley,West Bengal
BIRBHUM, 2002-03,Rabi       ,241,238,0.987551867,Barley,West Bengal
BIRBHUM, 2003-04,Rabi       ,219,287,1.310502283,Barley,West Bengal
BIRBHUM, 2004-05,Rabi       ,130,212,1.630769231,Barley,West Bengal
BIRBHUM, 2005-06,Rabi       ,85,106,1.247058824,Barley,West Bengal
BIRBHUM, 2006-07,Rabi       ,73,74,1.01369863,Barley,West Bengal
BIRBHUM, 2008-09,Rabi       ,234,378,1.615384615,Barley,West Bengal
BIRBHUM, 2009-10,Rabi       ,101,131,1.297029703,Barley,West Bengal
BIRBHUM, 2010-11,Rabi       ,40,55,1.375,Barley,West Bengal
BIRBHUM, 2011-12,Rabi       ,11,11,1,Barley,West Bengal
BIRBHUM, 2012-13,Rabi       ,16,19,1.1875,Barley,West Bengal
BIRBHUM, 2013-14,Rabi       ,24,31,1.291666667,Barley,West Bengal
BIRBHUM, 2014-15,Rabi       ,28,36,1.285714286,Barley,West Bengal
BIRBHUM, 2015-16,Rabi       ,30,40,1.333333333,Barley,West Bengal
BIRBHUM, 2016-17,Rabi       ,35,48,1.371428571,Barley,West Bengal
BIRBHUM, 2017-18,Rabi       ,11,14,1.272727273,Barley,West Bengal
BIRBHUM, 2018-19,Rabi       ,1,2,2,Barley,West Bengal
BIRBHUM, 2019-20,Rabi       ,10,17,1.7,Barley,West Bengal
COOCHBEHAR, 1997-98,Whole Year ,11,10,0.909090909,Barley,West Bengal
COOCHBEHAR, 2008-09,Rabi       ,5,10,2,Barley,West Bengal
COOCHBEHAR, 2011-12,Rabi       ,10,19,1.9,Barley,West Bengal
DARJEELING, 2004-05,Rabi       ,23,44,1.913043478,Barley,West Bengal
DARJEELING, 2011-12,Rabi       ,509,764,1.500982318,Barley,West Bengal
DARJEELING, 2012-13,Rabi       ,510,704,1.380392157,Barley,West Bengal
DARJEELING, 2013-14,Rabi       ,510,734,1.439215686,Barley,West Bengal
DARJEELING, 2014-15,Rabi       ,509,713,1.400785855,Barley,West Bengal
DARJEELING, 2015-16,Rabi       ,510,724,1.419607843,Barley,West Bengal
DARJEELING, 2016-17,Rabi       ,506,721,1.424901186,Barley,West Bengal
DINAJPUR DAKSHIN, 1997-98,Whole Year ,13,1,0.076923077,Barley,West Bengal
DINAJPUR DAKSHIN, 1998-99,Rabi       ,54,50,0.925925926,Barley,West Bengal
DINAJPUR DAKSHIN, 2000-01,Rabi       ,28,30,1.071428571,Barley,West Bengal
DINAJPUR DAKSHIN, 2001-02,Rabi       ,21,17,0.80952381,Barley,West Bengal
DINAJPUR DAKSHIN, 2002-03,Rabi       ,26,16,0.615384615,Barley,West Bengal
DINAJPUR DAKSHIN, 2003-04,Rabi       ,31,38,1.225806452,Barley,West Bengal
DINAJPUR UTTAR, 1997-98,Whole Year ,140,80,0.571428571,Barley,West Bengal
DINAJPUR UTTAR, 1998-99,Rabi       ,46,40,0.869565217,Barley,West Bengal
DINAJPUR UTTAR, 1999-00,Rabi       ,48,33,0.6875,Barley,West Bengal
DINAJPUR UTTAR, 2000-01,Rabi       ,40,20,0.5,Barley,West Bengal
DINAJPUR UTTAR, 2001-02,Rabi       ,80,30,0.375,Barley,West Bengal
DINAJPUR UTTAR, 2002-03,Rabi       ,4,4,1,Barley,West Bengal
DINAJPUR UTTAR, 2003-04,Rabi       ,56,69,1.232142857,Barley,West Bengal
DINAJPUR UTTAR, 2004-05,Rabi       ,65,123,1.892307692,Barley,West Bengal
DINAJPUR UTTAR, 2005-06,Rabi       ,332,469,1.412650602,Barley,West Bengal
DINAJPUR UTTAR, 2006-07,Rabi       ,55,71,1.290909091,Barley,West Bengal
DINAJPUR UTTAR, 2007-08,Rabi       ,16,25,1.5625,Barley,West Bengal
DINAJPUR UTTAR, 2008-09,Rabi       ,31,60,1.935483871,Barley,West Bengal
DINAJPUR UTTAR, 2009-10,Rabi       ,5,6,1.2,Barley,West Bengal
DINAJPUR UTTAR, 2010-11,Rabi       ,28,38,1.357142857,Barley,West Bengal
DINAJPUR UTTAR, 2011-12,Rabi       ,10,20,2,Barley,West Bengal
DINAJPUR UTTAR, 2012-13,Rabi       ,8,16,2,Barley,West Bengal
DINAJPUR UTTAR, 2013-14,Rabi       ,15,25,1.666666667,Barley,West Bengal
DINAJPUR UTTAR, 2014-15,Rabi       ,19,29,1.526315789,Barley,West Bengal
DINAJPUR UTTAR, 2015-16,Rabi       ,17,27,1.588235294,Barley,West Bengal
DINAJPUR UTTAR, 2016-17,Rabi       ,18,29,1.611111111,Barley,West Bengal
JALPAIGURI, 1997-98,Whole Year ,5,3,0.6,Barley,West Bengal
JALPAIGURI, 1998-99,Rabi       ,833,670,0.804321729,Barley,West Bengal
JALPAIGURI, 1999-00,Rabi       ,813,812,0.998769988,Barley,West Bengal
JALPAIGURI, 2001-02,Rabi       ,23,24,1.043478261,Barley,West Bengal
JALPAIGURI, 2003-04,Rabi       ,8,10,1.25,Barley,West Bengal
JALPAIGURI, 2004-05,Rabi       ,10,19,1.9,Barley,West Bengal
JALPAIGURI, 2006-07,Rabi       ,4,5,1.25,Barley,West Bengal
JALPAIGURI, 2007-08,Rabi       ,4,6,1.5,Barley,West Bengal
JALPAIGURI, 2009-10,Rabi       ,13,15,1.153846154,Barley,West Bengal
JALPAIGURI, 2010-11,Rabi       ,15,20,1.333333333,Barley,West Bengal
JALPAIGURI, 2011-12,Rabi       ,5,7,1.4,Barley,West Bengal
JALPAIGURI, 2012-13,Rabi       ,11,14,1.272727273,Barley,West Bengal
JALPAIGURI, 2013-14,Rabi       ,8,11,1.375,Barley,West Bengal
JALPAIGURI, 2014-15,Rabi       ,10,14,1.4,Barley,West Bengal
JALPAIGURI, 2015-16,Rabi       ,11,14,1.272727273,Barley,West Bengal
JALPAIGURI, 2016-17,Rabi       ,10,13,1.3,Barley,West Bengal
"KALIMPONG
", 2017-18,Rabi       ,30,42,1.4,Barley,West Bengal
"KALIMPONG
", 2018-19,Rabi       ,495,693,1.4,Barley,West Bengal
"KALIMPONG
", 2019-20,Rabi       ,100,260,2.6,Barley,West Bengal
MALDAH, 1997-98,Whole Year ,3071,1950,0.634972322,Barley,West Bengal
MALDAH, 1998-99,Rabi       ,3004,2400,0.798934754,Barley,West Bengal
MALDAH, 1999-00,Rabi       ,2339,2336,0.998717401,Barley,West Bengal
MALDAH, 2000-01,Rabi       ,2199,1180,0.536607549,Barley,West Bengal
MALDAH, 2001-02,Rabi       ,1607,1665,1.036092097,Barley,West Bengal
MALDAH, 2002-03,Rabi       ,1392,1406,1.010057471,Barley,West Bengal
MALDAH, 2003-04,Rabi       ,1706,2091,1.225674091,Barley,West Bengal
MALDAH, 2004-05,Rabi       ,1491,3048,2.044265594,Barley,West Bengal
MALDAH, 2005-06,Rabi       ,1318,1861,1.41198786,Barley,West Bengal
MALDAH, 2006-07,Rabi       ,1216,1744,1.434210526,Barley,West Bengal
MALDAH, 2007-08,Rabi       ,1232,1987,1.612824675,Barley,West Bengal
MALDAH, 2008-09,Rabi       ,1082,2127,1.965804067,Barley,West Bengal
MALDAH, 2009-10,Rabi       ,1200,1358,1.131666667,Barley,West Bengal
MALDAH, 2010-11,Rabi       ,1512,2084,1.378306878,Barley,West Bengal
MALDAH, 2011-12,Rabi       ,1265,1856,1.467193676,Barley,West Bengal
MALDAH, 2012-13,Rabi       ,1388,1970,1.419308357,Barley,West Bengal
MALDAH, 2013-14,Rabi       ,1341,1903,1.419090231,Barley,West Bengal
MALDAH, 2014-15,Rabi       ,1365,1895,1.388278388,Barley,West Bengal
MALDAH, 2015-16,Rabi       ,1377,1933,1.403776325,Barley,West Bengal
MALDAH, 2016-17,Rabi       ,1382,1951,1.411722142,Barley,West Bengal
MALDAH, 2017-18,Rabi       ,206,292,1.417475728,Barley,West Bengal
MEDINIPUR WEST, 1997-98,Whole Year ,1,10,10,Barley,West Bengal
MURSHIDABAD, 1997-98,Whole Year ,1860,1980,1.064516129,Barley,West Bengal
MURSHIDABAD, 1998-99,Rabi       ,1661,2340,1.408789886,Barley,West Bengal
MURSHIDABAD, 1999-00,Rabi       ,1575,1363,0.865396825,Barley,West Bengal
MURSHIDABAD, 2000-01,Rabi       ,986,480,0.486815416,Barley,West Bengal
MURSHIDABAD, 2001-02,Rabi       ,656,769,1.172256098,Barley,West Bengal
MURSHIDABAD, 2002-03,Rabi       ,708,629,0.888418079,Barley,West Bengal
MURSHIDABAD, 2003-04,Rabi       ,689,1137,1.650217707,Barley,West Bengal
MURSHIDABAD, 2004-05,Rabi       ,586,510,0.870307167,Barley,West Bengal
MURSHIDABAD, 2005-06,Rabi       ,562,468,0.832740214,Barley,West Bengal
MURSHIDABAD, 2006-07,Rabi       ,898,387,0.430957684,Barley,West Bengal
MURSHIDABAD, 2007-08,Rabi       ,573,485,0.846422339,Barley,West Bengal
MURSHIDABAD, 2008-09,Rabi       ,914,1031,1.128008753,Barley,West Bengal
MURSHIDABAD, 2009-10,Rabi       ,263,515,1.958174905,Barley,West Bengal
MURSHIDABAD, 2010-11,Rabi       ,262,362,1.381679389,Barley,West Bengal
MURSHIDABAD, 2011-12,Rabi       ,480,636,1.325,Barley,West Bengal
