year,mean_temperature_2m_max (Â°C)_quarter1,mean_temperature_2m_max (Â°C)_quarter2,mean_temperature_2m_max (Â°C)_quarter3,mean_temperature_2m_max (Â°C)_quarter4,mean_temperature_2m_min (Â°C)_quarter1,mean_temperature_2m_min (Â°C)_quarter2,mean_temperature_2m_min (Â°C)_quarter3,mean_temperature_2m_min (Â°C)_quarter4,mean_temperature_2m_mean (Â°C)_quarter1,mean_temperature_2m_mean (Â°C)_quarter2,mean_temperature_2m_mean (Â°C)_quarter3,mean_temperature_2m_mean (Â°C)_quarter4,mean_rain_sum (mm)_quarter1,mean_rain_sum (mm)_quarter2,mean_rain_sum (mm)_quarter3,mean_rain_sum (mm)_quarter4,mean_wind_speed_10m_max (km/h)_quarter1,mean_wind_speed_10m_max (km/h)_quarter2,mean_wind_speed_10m_max (km/h)_quarter3,mean_wind_speed_10m_max (km/h)_quarter4,mean_relative_humidity_2m (%)_quarter1,mean_relative_humidity_2m (%)_quarter2,mean_relative_humidity_2m (%)_quarter3,mean_relative_humidity_2m (%)_quarter4,mean_soil_temperature_0_to_7cm (Â°C)_quarter1,mean_soil_temperature_0_to_7cm (Â°C)_quarter2,mean_soil_temperature_0_to_7cm (Â°C)_quarter3,mean_soil_temperature_0_to_7cm (Â°C)_quarter4,mean_soil_moisture_0_to_7cm (mÂ³/mÂ³)_quarter1,mean_soil_moisture_0_to_7cm (mÂ³/mÂ³)_quarter2,mean_soil_moisture_0_to_7cm (mÂ³/mÂ³)_quarter3,mean_soil_moisture_0_to_7cm (mÂ³/mÂ³)_quarter4,district
2013,27.531111111111112,33.52967032967033,31.125,26.855434782608693,15.142222222222223,25.087912087912088,25.666304347826088,17.811956521739134,21.27111111111111,28.83406593406593,27.946739130434786,21.989130434782613,0.24,3.692307692307693,5.952173913043478,2.017391304347826,11.324444444444444,15.25934065934066,14.119565217391306,10.198913043478262,62.23888888888889,73.09798534798534,84.39447463768116,76.68251811594203,23.04412037037037,30.453296703296704,28.92889492753623,23.01154891304348,0.1603523148148148,0.2747847985347985,0.3775692934782608,0.2665620471014492,murshidabad
2014,26.2,35.870329670329674,31.22717391304348,27.23369565217392,14.935555555555558,25.67912087912088,25.84021739130435,18.042391304347827,20.45,30.44175824175824,28.041304347826088,22.41521739130435,0.82,5.596703296703297,7.127173913043479,0.6054347826086957,11.301111111111112,14.280219780219785,13.715217391304348,9.32717391304348,67.50092592592593,63.196886446886445,85.30797101449275,75.32608695652173,22.103194444444444,32.517857142857146,29.01358695652174,23.80018115942029,0.1858837962962963,0.2302124542124542,0.3961983695652174,0.2120665760869565,murshidabad
2015,27.161111111111104,33.17472527472527,31.25869565217392,27.976086956521737,15.992222222222225,25.32857142857143,25.838043478260868,19.45,21.522222222222226,28.769230769230774,28.02826086956521,23.457608695652173,1.0933333333333335,6.104395604395604,10.844565217391304,0.4119565217391303,11.260000000000002,14.438461538461542,13.298913043478262,9.020652173913044,68.13888888888889,77.55540293040293,85.37726449275362,74.05661231884058,23.66564814814815,30.0242673992674,28.82708333333333,24.89293478260869,0.1710972222222222,0.3085173992673993,0.3957481884057971,0.2022726449275362,murshidabad
2016,28.28131868131868,34.57912087912088,31.143478260869568,27.913043478260875,17.089010989010987,25.572527472527472,25.882608695652177,19.256521739130434,22.505494505494504,29.565934065934066,28.0,23.34130434782608,0.9736263736263736,4.585714285714285,8.860869565217392,0.9271739130434784,11.495604395604394,14.52307692307692,14.453260869565218,10.02717391304348,66.66575091575092,71.96245421245422,86.0955615942029,75.53577898550725,24.51955128205128,30.99945054945055,29.00199275362319,24.60557065217392,0.175257326007326,0.2967577838827839,0.3996394927536232,0.2291222826086956,murshidabad
2017,27.509999999999994,34.131868131868124,31.200000000000006,27.72826086956522,15.90111111111111,25.146153846153844,25.821739130434786,18.882608695652173,21.31222222222222,29.06703296703296,28.08152173913044,22.75869565217391,0.3411111111111111,4.732967032967033,10.780434782608696,3.13695652173913,12.74222222222222,16.795604395604393,13.932608695652176,11.192391304347824,68.73611111111111,76.08516483516483,87.0240036231884,80.07472826086956,22.76717592592593,30.959340659340658,29.40842391304348,24.10244565217392,0.1878550925925925,0.2784670329670329,0.4088641304347826,0.2806082427536232,murshidabad
2018,27.914444444444445,32.259340659340666,31.990217391304352,28.039130434782606,15.123333333333331,24.491208791208788,25.969565217391303,17.571739130434782,20.936666666666667,27.95604395604396,28.570652173913043,22.426086956521736,0.2477777777777778,5.34945054945055,8.81304347826087,0.7880434782608694,12.73555555555556,15.441758241758246,15.444565217391307,10.784782608695654,67.68472222222222,80.18910256410257,84.91711956521739,71.4098731884058,21.866620370370367,28.959386446886448,29.792527173913047,23.83623188405797,0.1816773148148148,0.3503910256410256,0.3959361413043478,0.2073949275362318,murshidabad
2019,28.207777777777785,34.78901098901099,31.684782608695656,27.141304347826093,15.161111111111111,25.18351648351648,26.15760869565217,18.38478260869565,21.186666666666667,29.350549450549448,28.528260869565216,22.333695652173915,0.6755555555555556,4.745054945054945,8.670652173913043,3.416304347826088,13.00333333333333,16.946153846153848,15.88478260869565,10.273913043478265,62.60231481481482,75.84203296703296,85.75,80.90534420289855,22.811805555555555,30.774771062271064,29.313768115942025,23.523913043478263,0.1712518518518518,0.293496336996337,0.3814977355072463,0.2767925724637681,murshidabad
2020,26.107692307692304,32.5912087912088,31.969565217391303,28.32717391304348,14.893406593406594,24.149450549450552,26.118478260869573,18.64782608695652,20.05824175824176,27.94615384615385,28.58260869565217,22.98586956521739,0.9813186813186816,9.062637362637362,11.803260869565216,1.042391304347826,11.87032967032967,16.60879120879121,15.201086956521742,10.83804347826087,73.03663003663004,78.35668498168498,87.24682971014492,76.51675724637681,20.84331501831502,28.750183150183148,29.245561594202897,24.26105072463768,0.2497133699633699,0.3262893772893773,0.4005221920289855,0.2402196557971014,murshidabad
2021,28.89222222222221,33.76483516483516,31.48804347826087,28.18913043478261,15.346666666666668,24.909890109890107,25.927173913043475,18.80652173913043,21.758888888888887,28.87472527472528,28.29782608695653,23.029347826086955,0.0155555555555555,7.268131868131868,10.05217391304348,1.5065217391304346,12.01111111111111,15.62967032967033,14.892391304347829,10.728260869565217,63.01203703703704,74.76053113553114,86.86141304347827,75.03532608695652,22.78226851851852,29.934844322344325,29.05892210144928,24.48623188405797,0.1621384259259259,0.292864010989011,0.3975548007246377,0.2297522644927536,murshidabad
2022,27.30111111111111,34.529670329670324,32.216304347826096,28.472826086956523,15.25111111111111,25.24725274725275,25.80760869565217,18.23369565217392,20.711111111111112,29.147252747252747,28.5445652173913,22.802173913043475,1.5166666666666666,6.243956043956043,7.940217391304347,1.933695652173913,12.68777777777778,18.359340659340663,16.75108695652174,11.201086956521738,71.54629629629629,77.23992673992674,83.58740942028986,73.92391304347827,21.720509259259256,30.50027472527473,29.70557065217391,24.2200634057971,0.2475402777777778,0.2956465201465201,0.3532151268115942,0.2232540760869565,murshidabad
1997,27.75333333333333,32.71208791208792,30.99021739130435,27.471739130434784,15.568888888888887,24.39230769230769,25.393478260869568,17.993478260869562,21.45777777777778,28.009890109890105,27.53369565217392,22.525,1.1677777777777778,6.02857142857143,11.391304347826088,0.6597826086956522,11.593333333333334,14.953846153846156,13.622826086956522,9.294565217391304,64.01805555555555,79.69093406593407,87.90353260869566,72.66757246376811,23.43208333333333,29.212774725274723,28.59664855072464,24.10923913043478,0.1803759259259259,0.3363525641025641,0.4111675724637681,0.2151345108695652,nadia
1998,26.28000000000001,33.21538461538462,31.17065217391304,28.441304347826087,15.185555555555556,25.481318681318683,25.80434782608696,19.21413043478261,20.594444444444445,28.819780219780224,27.90869565217391,23.43913043478261,3.1077777777777778,5.734065934065935,9.641304347826088,1.3597826086956522,10.843333333333334,15.485714285714284,13.702173913043476,9.608695652173912,69.79907407407407,80.61950549450549,87.16621376811594,76.24547101449275,22.21453703703704,29.683745421245423,28.87092391304348,24.59248188405797,0.2200615740740741,0.3376735347985348,0.3945163043478261,0.281174365942029,nadia
1999,29.54444444444444,34.12857142857143,30.71630434782608,28.284782608695654,16.074444444444445,25.81758241758242,25.29782608695652,18.37391304347826,22.70888888888889,29.34065934065934,27.44239130434783,22.95108695652174,0.0,5.792307692307691,8.771739130434785,0.9793478260869564,11.306666666666668,15.995604395604396,13.578260869565216,10.160869565217393,58.42083333333333,76.83058608058609,86.99682971014492,71.90579710144928,25.00162037037037,31.408882783882785,28.500815217391303,24.31779891304348,0.138900462962963,0.2845879120879121,0.4009008152173913,0.2413958333333333,nadia
2000,27.5956043956044,33.47032967032968,30.91304347826087,28.27391304347826,15.65934065934066,25.55494505494505,25.266304347826093,18.056521739130435,21.51868131868132,28.91978021978022,27.56847826086957,22.877173913043475,0.532967032967033,7.146153846153845,10.647826086956522,1.375,10.98131868131868,15.08901098901099,13.870652173913042,9.770652173913044,63.29532967032967,79.68818681318682,86.1064311594203,72.15760869565217,23.45769230769231,30.39130036630037,28.618161231884056,24.28790760869565,0.1761538461538461,0.3396955128205128,0.3907640398550724,0.2230742753623188,nadia
2001,28.38888888888888,32.61868131868132,31.10326086956522,27.752173913043475,15.212222222222222,24.717582417582424,25.44021739130435,18.5,21.69222222222222,28.110989010989016,27.68369565217392,22.825,0.4577777777777777,9.8989010989011,6.214130434782609,1.5239130434782608,11.214444444444446,14.69340659340659,13.473913043478262,9.735869565217392,60.28703703703704,79.42673992673993,86.24728260869566,76.96965579710145,24.003194444444446,29.61199633699633,28.737092391304348,24.033967391304348,0.1498504629629629,0.33425,0.3933836050724638,0.2737119565217391,nadia
2002,28.68333333333333,32.6978021978022,31.231521739130432,27.65978260869565,16.401111111111113,24.97692307692307,25.582608695652173,17.942391304347826,22.35888888888889,28.27142857142857,27.820652173913043,22.53152173913044,0.5377777777777777,8.815384615384618,8.078260869565218,1.483695652173913,11.311111111111112,15.3978021978022,13.22608695652174,9.494565217391306,62.93564814814815,81.32005494505495,86.55480072463769,75.07699275362319,24.49305555555556,29.536675824175827,28.81530797101449,23.60625,0.1663018518518518,0.3284935897435898,0.4021159420289855,0.2643795289855072,nadia
2003,26.77111111111111,34.92967032967032,30.98804347826088,27.408695652173908,15.383333333333333,25.708791208791208,25.53260869565218,18.30434782608696,20.806666666666665,29.732967032967032,27.676086956521743,22.51304347826088,1.0955555555555554,4.920879120879121,7.961956521739128,2.494565217391304,10.97111111111111,16.232967032967032,14.108695652173912,9.471739130434784,70.88564814814815,74.64377289377289,86.49139492753623,75.49864130434783,22.69925925925926,31.23282967032967,28.69619565217392,23.79221014492753,0.1940342592592592,0.2806978021978022,0.4024121376811594,0.2712690217391304,nadia
2004,28.7934065934066,34.57802197802198,30.73586956521739,27.923913043478265,16.2,25.80989010989011,25.381521739130434,18.386956521739133,22.33736263736264,29.451648351648345,27.43369565217392,22.91847826086956,0.1219780219780219,6.86043956043956,9.075,1.356521739130435,11.762637362637362,16.042857142857148,15.119565217391305,9.52391304347826,62.24496336996337,76.47344322344323,87.0018115942029,71.71195652173913,24.63951465201465,31.09537545787546,28.453351449275363,24.39678442028986,0.1495521978021977,0.3046190476190476,0.4063088768115942,0.215453804347826,nadia
2005,28.538888888888884,35.645054945054945,31.48369565217392,27.635869565217387,17.15888888888889,26.14505494505495,25.80760869565217,18.11304347826087,22.63777777777777,30.26923076923077,28.05869565217392,22.515217391304343,1.028888888888889,3.254945054945056,6.920652173913043,4.689130434782609,11.575555555555557,15.703296703296704,13.941304347826089,10.292391304347827,65.77083333333333,71.97252747252747,85.56702898550725,73.33922101449275,24.715648148148148,31.98640109890109,29.245289855072468,23.901811594202897,0.1720736111111111,0.2569075091575091,0.3980625,0.2428609601449275,nadia
2006,29.974444444444448,33.92087912087912,31.15000000000001,28.63369565217391,16.903333333333332,25.56373626373626,25.60869565217392,19.151086956521738,23.31444444444444,29.19010989010989,27.803260869565225,23.62608695652173,0.0366666666666666,6.264835164835167,8.286956521739132,0.4369565217391304,11.076666666666666,14.074725274725274,15.682608695652174,8.78804347826087,58.06018518518518,76.53891941391942,85.79347826086956,72.73460144927536,25.61356481481481,31.02032967032967,28.901041666666668,25.19039855072464,0.1396625,0.3072664835164835,0.3974615036231884,0.2188188405797101,nadia
2007,27.48444444444444,34.66153846153846,31.096739130434784,27.641304347826097,15.562222222222225,25.84175824175824,25.73152173913044,18.35652173913044,21.407777777777778,29.67252747252748,27.80978260869565,22.666304347826085,1.0277777777777777,7.093406593406593,11.05108695652174,2.3978260869565213,10.895555555555555,15.74835164835165,14.293478260869568,9.340217391304348,65.49212962962963,74.24450549450549,86.80751811594203,76.1784420289855,23.3488425925926,31.574496336996344,28.78048007246377,23.73768115942029,0.1908208333333333,0.2690086996336996,0.3993532608695652,0.2922427536231883,nadia
2008,27.56483516483517,34.17582417582418,31.03369565217392,28.204347826086963,15.764835164835164,25.442857142857147,25.6054347826087,18.833695652173915,21.506593406593407,29.249450549450547,27.6695652173913,23.323913043478264,0.8560439560439561,6.187912087912088,9.530434782608696,1.7065217391304348,11.274725274725276,14.09010989010989,13.911956521739132,9.090217391304348,67.60851648351648,74.74542124542124,86.95561594202898,75.59465579710145,23.03644688644689,31.191712454212453,28.732971014492755,24.39809782608696,0.1962394688644688,0.2827783882783883,0.4025412137681159,0.2456734601449275,nadia
2009,29.544444444444444,35.84725274725275,31.40760869565218,28.52065217391305,16.796666666666667,26.15274725274725,26.025,18.38369565217392,23.094444444444445,30.562637362637364,28.131521739130434,23.15543478260869,0.3377777777777778,3.780219780219781,8.671739130434784,1.0641304347826088,10.721111111111112,16.020879120879123,14.431521739130432,9.77391304347826,62.73564814814815,68.70787545787546,86.02038043478261,71.0294384057971,25.27851851851852,32.57600732600733,29.22957427536232,24.483197463768114,0.1578166666666666,0.2368566849816849,0.3908623188405797,0.2217812499999999,nadia
2010,29.917777777777776,35.81318681318681,31.635869565217387,27.870652173913047,17.157777777777778,26.980219780219777,26.00869565217391,19.18913043478261,23.278888888888886,30.701098901098906,28.26086956521739,23.28695652173913,0.33,5.949450549450551,5.993478260869567,2.306521739130435,11.795555555555554,17.571428571428573,14.173913043478262,9.65108695652174,62.4375,74.42078754578755,84.65670289855072,76.17391304347827,25.584675925925925,32.544780219780215,29.424003623188405,24.361096014492755,0.14775,0.2781900183150183,0.3872848731884058,0.2747971014492753,nadia
2011,28.34333333333333,33.246153846153845,30.596739130434784,28.319565217391304,15.884444444444444,25.28241758241758,25.48369565217392,18.60760869565217,21.91888888888889,28.762637362637363,27.538043478260864,23.23260869565217,0.6388888888888888,7.348351648351649,10.808695652173911,0.3304347826086957,11.969999999999995,14.194505494505496,13.942391304347826,8.677173913043479,63.06805555555555,78.15430402930403,86.60597826086956,73.35552536231884,23.912453703703704,30.24656593406593,28.46385869565217,25.0205615942029,0.1628819444444444,0.3090572344322344,0.392047554347826,0.1958668478260869,nadia
2012,28.21098901098901,35.55494505494506,31.18152173913044,26.9858695652174,16.01208791208791,26.46153846153846,25.64673913043478,17.37934782608696,22.0021978021978,30.37362637362637,27.83478260869565,21.88695652173913,0.4318681318681319,2.9945054945054945,8.704347826086957,1.7510869565217388,10.98021978021978,16.573626373626375,14.047826086956524,9.69782608695652,62.345238095238095,71.77564102564102,85.7336956521739,76.28125,24.2081043956044,32.149496336996336,29.00928442028985,22.89365942028985,0.1687564102564102,0.2513942307692308,0.3915471014492754,0.285955615942029,nadia
2013,27.91555555555556,33.5065934065934,31.02391304347826,27.26086956521739,15.33,25.410989010989017,25.54565217391304,17.972826086956523,21.51333333333333,28.97912087912088,27.745652173913044,22.19347826086956,0.1855555555555555,3.971428571428573,7.711956521739131,2.5782608695652174,10.92222222222222,15.751648351648347,13.677173913043475,10.304347826086955,64.13055555555556,75.34020146520146,85.59465579710145,76.40579710144928,23.45532407407408,30.646382783882785,28.8353713768116,23.40253623188406,0.1611129629629629,0.286551282051282,0.3823555253623188,0.2639981884057971,nadia
2014,26.803333333333324,35.653846153846146,31.245652173913047,27.72934782608695,15.067777777777776,26.043956043956047,25.795652173913048,18.22065217391304,20.836666666666662,30.3989010989011,27.98478260869565,22.673913043478265,0.7711111111111112,4.757142857142857,6.479347826086957,0.5217391304347825,10.776666666666667,15.114285714285712,13.695652173913045,9.058695652173911,67.74861111111112,67.93543956043956,85.54121376811594,74.28396739130434,22.78726851851852,32.48392857142857,29.04415760869565,24.261730072463767,0.1743189814814814,0.2377934981684981,0.3928283514492753,0.2059067028985507,nadia
2015,27.78777777777778,33.182417582417585,31.21413043478261,28.301086956521743,16.424444444444443,25.683516483516488,25.788043478260875,19.36521739130435,21.92111111111112,28.88241758241758,27.93152173913044,23.55760869565218,1.027777777777778,7.203296703296704,11.832608695652173,0.5478260869565217,10.89111111111111,15.32857142857143,13.227173913043476,9.16304347826087,67.76805555555555,78.87774725274726,86.15489130434783,74.22192028985508,24.05828703703704,30.012728937728934,28.7736865942029,25.095380434782605,0.1833666666666666,0.3287728937728937,0.397664402173913,0.2138754528985507,nadia
2016,28.521978021978025,35.07692307692307,31.028260869565216,28.12826086956521,17.69120879120879,26.182417582417585,25.78260869565218,19.19347826086957,22.89010989010989,30.084615384615383,27.896739130434792,23.38043478260869,1.1362637362637362,3.836263736263736,9.132608695652172,1.059782608695652,10.76153846153846,15.26153846153846,13.965217391304348,9.784782608695652,69.03296703296704,73.27197802197803,86.39764492753623,76.14221014492753,24.888736263736263,31.76895604395604,28.93967391304348,24.623278985507245,0.1889061355311355,0.2892028388278388,0.3973265398550725,0.2524234601449275,nadia
2017,28.42555555555555,34.497802197802194,31.251086956521743,27.81086956521739,16.279999999999998,25.7021978021978,25.84239130434783,18.84130434782609,22.03666666666667,29.468131868131863,28.07717391304348,22.940217391304348,0.4588888888888888,7.519780219780221,10.6,3.989130434782609,12.187777777777775,17.26923076923077,14.082608695652173,10.968478260869563,67.3037037037037,77.21749084249085,86.83922101449275,80.10326086956522,23.55212962962963,30.839652014652017,29.31530797101449,24.23971920289855,0.1848296296296296,0.3212188644688645,0.4073170289855072,0.3053043478260869,nadia
2018,28.42111111111112,32.81318681318681,31.72934782608696,28.106521739130432,15.510000000000002,24.84615384615385,25.851086956521748,17.735869565217392,21.50777777777778,28.31318681318681,28.393478260869564,22.60760869565217,0.5022222222222222,5.213186813186813,8.992391304347827,2.779347826086956,11.782222222222224,15.57362637362637,15.386956521739132,10.408695652173911,67.33472222222223,79.88644688644689,85.6544384057971,72.28125,22.448101851851856,29.200091575091577,29.58894927536232,24.03894927536232,0.1868254629629629,0.3516831501831502,0.4002880434782608,0.2455027173913043,nadia
2019,27.719999999999995,34.19120879120879,31.64891304347825,27.47065217391304,15.355555555555558,25.46813186813188,26.034782608695654,18.5358695652174,21.14111111111111,29.29450549450549,28.43152173913043,22.6608695652174,1.0811111111111111,4.583516483516483,7.348913043478261,2.609782608695652,11.835555555555558,17.138461538461538,15.842391304347824,9.756521739130434,67.76527777777778,78.79395604395604,85.86684782608695,81.00860507246377,22.12712962962963,30.28617216117216,29.24307065217392,23.806114130434786,0.2215865740740741,0.3156021062271062,0.3770280797101449,0.3006589673913044,nadia
2020,26.83956043956044,32.747252747252745,31.89673913043479,28.73043478260869,15.009890109890108,24.56153846153846,26.13586956521739,18.74021739130435,20.605494505494505,28.20549450549451,28.563043478260862,23.256521739130434,0.523076923076923,10.145054945054946,9.332608695652173,1.0923913043478262,10.994505494505496,16.858241758241757,15.416304347826088,10.178260869565216,71.46749084249085,79.85943223443223,86.97192028985508,76.3586956521739,21.444505494505496,28.937454212454213,29.2884963768116,24.59171195652174,0.2214803113553113,0.3279711538461538,0.3942767210144927,0.2450289855072464,nadia
2021,29.86555555555556,33.58131868131868,31.373913043478257,27.89130434782609,16.064444444444444,25.29340659340659,25.7608695652174,18.671739130434784,22.618888888888893,28.97802197802197,28.11086956521739,22.88369565217392,0.0377777777777777,6.132967032967033,10.60978260869565,4.786956521739131,11.366666666666667,15.686813186813186,14.744565217391306,10.381521739130434,61.25694444444444,76.98214285714286,87.56023550724638,78.78940217391305,23.836111111111112,29.95517399267399,28.84655797101449,24.00185688405797,0.1562916666666667,0.2905361721611721,0.3990158514492753,0.3203745471014492,nadia
2022,27.34222222222222,33.95384615384616,31.608695652173907,28.639130434782604,15.546666666666663,25.470329670329672,25.65869565217391,18.190217391304348,20.98333333333333,28.9934065934066,28.14239130434782,22.968478260869563,0.9466666666666668,6.221978021978024,8.716304347826087,2.157608695652174,12.153333333333332,19.01098901098901,16.635869565217387,10.980434782608697,73.49814814814815,79.97847985347985,85.59601449275362,74.22554347826087,21.72990740740741,29.84441391941392,29.18677536231884,24.26182065217392,0.2653518518518518,0.3232367216117216,0.3884855072463768,0.2475407608695652,nadia
1997,28.01111111111112,32.91538461538461,30.88695652173913,27.925000000000004,16.84333333333333,25.1934065934066,25.75652173913044,18.694565217391304,22.067777777777778,28.49010989010989,27.694565217391304,23.07717391304348,1.2922222222222224,6.143956043956044,12.333695652173914,0.6195652173913043,11.484444444444444,15.068131868131868,13.508695652173914,9.295652173913044,68.62731481481481,80.18818681318682,87.7590579710145,73.46739130434783,23.861851851851853,29.76707875457875,28.644112318840584,24.635552536231884,0.1969439814814814,0.3147115384615384,0.4102604166666667,0.2092287137681159,24 paraganas north
1998,27.00666666666667,33.72527472527472,31.067391304347822,28.583695652173915,16.454444444444444,26.42087912087912,26.07065217391304,19.718478260869567,21.52777777777777,29.48901098901099,28.00326086956522,23.715217391304343,1.97,4.7505494505494505,9.138043478260869,1.6206521739130435,10.768888888888888,16.026373626373626,14.068478260869565,9.92608695652174,71.30601851851851,79.93360805860806,87.23460144927536,76.86639492753623,23.08416666666667,30.56456043956044,28.938088768115943,24.78192934782609,0.214825,0.3080032051282051,0.4005892210144927,0.2728903985507246,24 paraganas north
1999,30.13111111111112,34.07912087912088,30.62934782608696,28.17391304347825,17.198888888888888,26.44505494505495,25.54891304347825,18.765217391304347,23.37555555555556,29.52637362637364,27.55434782608696,23.142391304347825,0.0033333333333333,4.775824175824176,8.825,1.5608695652173912,11.446666666666667,16.75384615384615,13.492391304347825,10.044565217391304,60.69305555555555,77.49221611721612,86.91304347826087,73.82246376811594,25.61273148148148,31.585393772893774,28.5611865942029,24.22826086956522,0.140124537037037,0.2701300366300366,0.4051105072463768,0.2505855978260869,24 paraganas north
2000,28.103296703296703,33.75384615384615,30.83152173913044,28.23913043478261,16.754945054945054,26.37912087912088,25.55217391304348,18.47826086956521,22.214285714285715,29.484615384615385,27.68586956521739,23.132608695652173,0.7637362637362637,4.753846153846154,8.56304347826087,1.7793478260869564,11.22087912087912,16.103296703296703,13.825,9.521739130434783,66.54441391941391,78.61355311355311,86.00996376811594,73.47463768115942,23.8764652014652,31.12944139194139,28.70113224637681,24.20149456521739,0.1833804945054945,0.2969972527472527,0.3920602355072464,0.2410991847826087,24 paraganas north
2001,28.96444444444444,32.870329670329674,30.81630434782609,27.711956521739136,16.3,25.667032967032966,25.61304347826088,19.039130434782606,22.38111111111111,28.71208791208792,27.68478260869565,23.073913043478264,0.4988888888888887,7.581318681318682,8.429347826086957,1.789130434782609,11.29,15.093406593406591,13.848913043478262,9.859782608695651,63.70972222222223,79.73076923076923,86.51313405797102,78.75090579710145,24.459722222222226,30.117765567765566,28.65457427536232,24.01177536231884,0.1575129629629629,0.3220105311355311,0.3968328804347826,0.2869841485507247,24 paraganas north
2002,29.365555555555552,33.48571428571428,31.19782608695652,27.93369565217392,17.281111111111112,26.019780219780216,25.855434782608693,18.41195652173913,23.044444444444444,29.101098901098908,27.923913043478265,22.953260869565216,0.51,8.253846153846153,8.052173913043477,1.5608695652173912,11.333333333333334,16.03956043956044,13.379347826086958,9.757608695652172,64.80925925925926,79.8282967032967,86.39990942028986,75.41440217391305,24.91555555555556,30.60412087912088,28.87980072463768,23.88115942028985,0.1653671296296296,0.3006927655677655,0.4034207427536231,0.2583165760869566,24 paraganas north
2003,27.89444444444445,35.10219780219781,30.788043478260875,27.50869565217391,16.59888888888889,26.63846153846154,25.7304347826087,18.74891304347826,21.90222222222222,30.2065934065934,27.711956521739125,22.81956521739131,0.8333333333333334,4.687912087912087,7.458695652173914,2.576086956521739,11.04888888888889,16.574725274725278,14.275,9.418478260869565,69.8662037037037,75.24404761904762,86.64538043478261,76.20335144927536,23.845231481481484,32.04702380952381,28.72192028985508,23.93582427536232,0.1760513888888888,0.2434175824175824,0.4033011775362318,0.2790040760869565,24 paraganas north
2004,29.11428571428572,34.68241758241758,30.54673913043479,28.38152173913044,17.07032967032967,26.615384615384617,25.55869565217392,18.80108695652174,22.75164835164835,29.95384615384615,27.4858695652174,23.381521739130434,0.0714285714285714,5.003296703296702,8.690217391304348,1.3423913043478262,11.394505494505497,16.30879120879121,14.428260869565216,9.665217391304347,65.2202380952381,76.2184065934066,87.09420289855072,71.05751811594203,24.72504578754579,31.67032967032967,28.476086956521737,24.77554347826087,0.1564977106227106,0.2803598901098901,0.4070833333333333,0.2052481884057971,24 paraganas north
2005,29.276666666666664,35.55934065934066,31.097826086956523,27.74782608695652,18.107777777777777,26.985714285714288,25.980434782608693,18.45978260869565,23.35,30.56153846153846,27.9804347826087,22.72391304347826,1.077777777777778,3.698901098901098,7.978260869565216,4.090217391304347,12.029999999999998,16.0978021978022,14.099999999999998,10.269565217391303,67.46944444444445,74.08836996336996,86.16938405797102,74.35235507246377,25.40800925925926,32.69587912087911,29.032971014492755,23.92309782608696,0.1750074074074074,0.2287994505494505,0.4020294384057971,0.2549184782608695,24 paraganas north
2006,30.52444444444445,33.72857142857143,30.867391304347823,28.85869565217392,17.83222222222222,26.148351648351653,25.77173913043478,19.54347826086956,23.92,29.379120879120872,27.76413043478261,23.93695652173913,0.0277777777777777,5.572527472527473,8.292391304347827,0.5434782608695652,11.04111111111111,14.56703296703297,15.480434782608697,8.805434782608694,61.50601851851852,77.72802197802197,86.31838768115942,74.0774456521739,26.07189814814815,31.241895604395605,28.751947463768115,25.29583333333333,0.1437263888888888,0.2904688644688645,0.4018641304347826,0.2223736413043478,24 paraganas north
2007,28.44888888888889,34.44835164835165,30.78586956521739,27.843478260869563,16.78777777777778,26.41428571428572,25.84456521739132,18.898913043478256,22.4,29.849450549450548,27.753260869565224,23.055434782608696,0.74,5.152747252747253,12.52173913043478,2.75,10.703333333333337,16.03516483516484,14.554347826086955,9.819565217391306,67.38425925925925,75.88186813186813,87.34827898550725,76.60778985507247,24.30763888888889,31.69899267399268,28.652128623188407,23.902083333333334,0.1795305555555555,0.2701204212454212,0.4064089673913043,0.2848840579710145,24 paraganas north
2008,27.83956043956044,34.04615384615385,30.67934782608696,28.39021739130435,16.854945054945052,26.024175824175828,25.70434782608696,19.25,22.03406593406594,29.46043956043956,27.589130434782607,23.65869565217391,1.5824175824175823,5.693406593406593,10.402173913043477,1.8641304347826089,11.078021978021978,14.784615384615384,14.003260869565214,9.298913043478262,70.74130036630036,76.66895604395604,87.5461956521739,76.10507246376811,23.242673992674,31.324771062271065,28.50751811594203,24.575090579710142,0.2268530219780219,0.2699967948717949,0.4081390398550725,0.2434977355072463,24 paraganas north
2009,30.384444444444444,35.71208791208792,31.05543478260869,28.843478260869563,18.292222222222225,26.743956043956043,26.09891304347826,18.82934782608696,24.076666666666668,30.605494505494505,28.018478260869564,23.551086956521736,0.1644444444444444,3.0945054945054946,9.478260869565217,1.3228260869565218,10.603333333333332,16.996703296703295,14.498913043478264,9.569565217391304,65.69398148148149,72.18452380952381,86.6802536231884,72.17391304347827,26.23217592592593,32.838186813186816,29.04904891304348,24.776041666666668,0.1506435185185185,0.2233333333333333,0.3978297101449275,0.2154583333333333,24 paraganas north
