district,year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),Crop,State,mean_temperature_2m_mean (Â°C)_seasonal,mean_relative_humidity_2m (%)_seasonal,mean_temperature_2m_max (Â°C)_seasonal,mean_soil_temperature_0_to_7cm (Â°C)_seasonal,mean_temperature_2m_min (Â°C)_seasonal,mean_soil_moisture_0_to_7cm (mÂ³/mÂ³)_seasonal,mean_wind_speed_10m_max (km/h)_seasonal,mean_rain_sum (mm)_seasonal
malda,2004,Winter,144538.0,405641.0,2.806466119636359,Rice,West Bengal,21.887786669851884,68.07702261506608,27.359382465360724,23.323611442904927,16.71195652173913,0.1922765468227424,10.29034280936455,1.4908205924510276
malda,2004,Whole Year,130.0,45.0,0.3461538461538461,Sesamum,West Bengal,24.97645425226947,73.81942412207357,29.768950071667458,26.252298957835645,20.862640348781653,0.26662142035953174,12.435143932154803,5.009540731008123
malda,2004,Monsoon,240.0,84.0,0.35,Small millets,West Bengal,27.547826086956523,85.9560688405797,30.909782608695654,28.28546195652174,25.375,0.4087178442028986,14.250000000000002,11.256521739130434
malda,2004,Whole Year,3055.0,207532.0,67.93191489361702,Sugarcane,West Bengal,24.97645425226947,73.81942412207357,29.768950071667458,26.252298957835645,20.862640348781653,0.26662142035953174,12.435143932154803,5.009540731008123
malda,2004,Monsoon,280.0,197.0,0.7035714285714286,Sunflower,West Bengal,27.547826086956523,85.9560688405797,30.909782608695654,28.28546195652174,25.375,0.4087178442028986,14.250000000000002,11.256521739130434
malda,2004,Whole Year,362.0,235.0,0.649171270718232,Tobacco,West Bengal,24.97645425226947,73.81942412207357,29.768950071667458,26.252298957835645,20.862640348781653,0.26662142035953174,12.435143932154803,5.009540731008123
malda,2004,Whole Year,1045.0,745.0,0.7129186602870813,Turmeric,West Bengal,24.97645425226947,73.81942412207357,29.768950071667458,26.252298957835645,20.862640348781653,0.26662142035953174,12.435143932154803,5.009540731008123
malda,2004,Monsoon,10184.0,8544.0,0.8389630793401414,Urad,West Bengal,27.547826086956523,85.9560688405797,30.909782608695654,28.28546195652174,25.375,0.4087178442028986,14.250000000000002,11.256521739130434
malda,2004,Winter,54109.0,131994.0,2.439409340405478,Wheat,West Bengal,21.887786669851884,68.07702261506608,27.359382465360724,23.323611442904927,16.71195652173913,0.1922765468227424,10.29034280936455,1.4908205924510276
malda,2009,Winter,64.0,70.0,1.09375,Arhar/Tur,West Bengal,22.48728260869565,65.30697966988728,28.158200483091782,24.014190821256037,17.18687198067633,0.1786573369565217,10.747294685990338,0.9531521739130434
malda,2009,Winter,1200.0,1358.0,1.131666666666667,Barley,West Bengal,22.48728260869565,65.30697966988728,28.158200483091782,24.014190821256037,17.18687198067633,0.1786573369565217,10.747294685990338,0.9531521739130434
malda,2009,Whole Year,506.0,6993000.0,13820.1581027668,Coconut,West Bengal,25.66623745819398,70.91606523508698,30.619664025587937,27.055402640083347,21.300244399320487,0.2538932898849338,12.131444165737644,4.862714405160056
malda,2009,Winter,3310.0,4844.0,1.463444108761329,Gram,West Bengal,22.48728260869565,65.30697966988728,28.158200483091782,24.014190821256037,17.18687198067633,0.1786573369565217,10.747294685990338,0.9531521739130434
malda,2009,Autumn,35.0,19.0,0.5428571428571428,Groundnut,West Bengal,24.4213768115942,76.58318236714976,28.952898550724633,25.545606884057968,20.56159420289855,0.27562182971014487,10.882971014492753,5.292753623188404
malda,2009,Winter,3.0,8.0,2.666666666666667,Groundnut,West Bengal,22.48728260869565,65.30697966988728,28.158200483091782,24.014190821256037,17.18687198067633,0.1786573369565217,10.747294685990338,0.9531521739130434
malda,2009,Summer,181.0,146.0,0.8066298342541437,Groundnut,West Bengal,29.51538461538461,67.08608058608058,34.62747252747253,31.12289377289377,24.905494505494502,0.2559890109890109,14.369230769230768,5.0989010989010985
malda,2009,Winter,156.0,65.0,0.4166666666666667,Horse-gram,West Bengal,22.48728260869565,65.30697966988728,28.158200483091782,24.014190821256037,17.18687198067633,0.1786573369565217,10.747294685990338,0.9531521739130434
malda,2009,Monsoon,18231.0,307834.0,16.88519554604794,Jute,West Bengal,28.175,85.96422101449275,31.534782608695654,29.070335144927533,25.921739130434784,0.4022694746376811,12.661956521739132,12.44565217391304
malda,2009,Winter,2167.0,2822.0,1.302261190586064,Khesari,West Bengal,22.48728260869565,65.30697966988728,28.158200483091782,24.014190821256037,17.18687198067633,0.1786573369565217,10.747294685990338,0.9531521739130434
malda,2009,Winter,92.0,61.0,0.6630434782608695,Linseed,West Bengal,22.48728260869565,65.30697966988728,28.158200483091782,24.014190821256037,17.18687198067633,0.1786573369565217,10.747294685990338,0.9531521739130434
malda,2009,Autumn,4230.0,12464.0,2.946572104018912,Maize,West Bengal,24.4213768115942,76.58318236714976,28.952898550724633,25.545606884057968,20.56159420289855,0.27562182971014487,10.882971014492753,5.292753623188404
malda,2009,Winter,2410.0,5989.0,2.4850622406639,Maize,West Bengal,22.48728260869565,65.30697966988728,28.158200483091782,24.014190821256037,17.18687198067633,0.1786573369565217,10.747294685990338,0.9531521739130434
malda,2009,Summer,1981.0,1496.0,0.7551741544674407,Maize,West Bengal,29.51538461538461,67.08608058608058,34.62747252747253,31.12289377289377,24.905494505494502,0.2559890109890109,14.369230769230768,5.0989010989010985
malda,2009,Winter,3540.0,3367.0,0.9511299435028248,Masoor,West Bengal,22.48728260869565,65.30697966988728,28.158200483091782,24.014190821256037,17.18687198067633,0.1786573369565217,10.747294685990338,0.9531521739130434
malda,2009,Monsoon,165.0,2185.0,13.24242424242424,Mesta,West Bengal,28.175,85.96422101449275,31.534782608695654,29.070335144927533,25.921739130434784,0.4022694746376811,12.661956521739132,12.44565217391304
malda,2009,Winter,136.0,42.0,0.3088235294117647,Moong(Green Gram),West Bengal,22.48728260869565,65.30697966988728,28.158200483091782,24.014190821256037,17.18687198067633,0.1786573369565217,10.747294685990338,0.9531521739130434
malda,2009,Summer,132.0,84.0,0.6363636363636364,Moong(Green Gram),West Bengal,29.51538461538461,67.08608058608058,34.62747252747253,31.12289377289377,24.905494505494502,0.2559890109890109,14.369230769230768,5.0989010989010985
malda,2009,Winter,480.0,362.0,0.7541666666666667,Peas & beans (Pulses),West Bengal,22.48728260869565,65.30697966988728,28.158200483091782,24.014190821256037,17.18687198067633,0.1786573369565217,10.747294685990338,0.9531521739130434
malda,2009,Winter,4416.0,151832.0,34.38224637681159,Potato,West Bengal,22.48728260869565,65.30697966988728,28.158200483091782,24.014190821256037,17.18687198067633,0.1786573369565217,10.747294685990338,0.9531521739130434
malda,2009,Winter,32698.0,38375.0,1.173619181601321,Rapeseed &Mustard,West Bengal,22.48728260869565,65.30697966988728,28.158200483091782,24.014190821256037,17.18687198067633,0.1786573369565217,10.747294685990338,0.9531521739130434
malda,2009,Autumn,5805.0,11790.0,2.031007751937985,Rice,West Bengal,24.4213768115942,76.58318236714976,28.952898550724633,25.545606884057968,20.56159420289855,0.27562182971014487,10.882971014492753,5.292753623188404
malda,2009,Summer,68009.0,224153.0,3.295931420841359,Rice,West Bengal,29.51538461538461,67.08608058608058,34.62747252747253,31.12289377289377,24.905494505494502,0.2559890109890109,14.369230769230768,5.0989010989010985
malda,2009,Winter,143030.0,378532.0,2.646521708732434,Rice,West Bengal,22.48728260869565,65.30697966988728,28.158200483091782,24.014190821256037,17.18687198067633,0.1786573369565217,10.747294685990338,0.9531521739130434
malda,2009,Autumn,12.0,4.0,0.3333333333333333,Sesamum,West Bengal,24.4213768115942,76.58318236714976,28.952898550724633,25.545606884057968,20.56159420289855,0.27562182971014487,10.882971014492753,5.292753623188404
malda,2009,Summer,124.0,70.0,0.5645161290322581,Sesamum,West Bengal,29.51538461538461,67.08608058608058,34.62747252747253,31.12289377289377,24.905494505494502,0.2559890109890109,14.369230769230768,5.0989010989010985
malda,2009,Winter,5.0,1.0,0.2,Sesamum,West Bengal,22.48728260869565,65.30697966988728,28.158200483091782,24.014190821256037,17.18687198067633,0.1786573369565217,10.747294685990338,0.9531521739130434
malda,2009,Whole Year,2156.0,212799.0,98.7008348794063,Sugarcane,West Bengal,25.66623745819398,70.91606523508698,30.619664025587937,27.055402640083347,21.300244399320487,0.2538932898849338,12.131444165737644,4.862714405160056
malda,2009,Monsoon,6.0,6.0,1.0,Sunflower,West Bengal,28.175,85.96422101449275,31.534782608695654,29.070335144927533,25.921739130434784,0.4022694746376811,12.661956521739132,12.44565217391304
malda,2009,Whole Year,210.0,138.0,0.6571428571428571,Tobacco,West Bengal,25.66623745819398,70.91606523508698,30.619664025587937,27.055402640083347,21.300244399320487,0.2538932898849338,12.131444165737644,4.862714405160056
malda,2009,Monsoon,10712.0,12129.0,1.132281553398058,Urad,West Bengal,28.175,85.96422101449275,31.534782608695654,29.070335144927533,25.921739130434784,0.4022694746376811,12.661956521739132,12.44565217391304
malda,2009,Winter,44059.0,129445.0,2.937992237681291,Wheat,West Bengal,22.48728260869565,65.30697966988728,28.158200483091782,24.014190821256037,17.18687198067633,0.1786573369565217,10.747294685990338,0.9531521739130434
malda,2010,Winter,51.0,56.0,1.098039215686275,Arhar/Tur,West Bengal,22.535785024154592,67.41604267310788,27.99591787439614,23.894085144927544,17.412838164251205,0.2062993961352657,11.204070048309179,0.938454106280193
malda,2010,Winter,1512.0,2084.0,1.378306878306878,Barley,West Bengal,22.535785024154592,67.41604267310788,27.99591787439614,23.894085144927544,17.412838164251205,0.2062993961352657,11.204070048309179,0.938454106280193
malda,2010,Whole Year,508.0,7021000.0,13820.86614173228,Coconut,West Bengal,25.767913415087325,72.78357825246412,30.61963834474704,27.010057060240488,21.548589411795934,0.27202293748672823,12.456726256834951,3.982634841004406
malda,2010,Winter,2262.0,2429.0,1.073828470380195,Gram,West Bengal,22.535785024154592,67.41604267310788,27.99591787439614,23.894085144927544,17.412838164251205,0.2062993961352657,11.204070048309179,0.938454106280193
malda,2010,Autumn,184.0,100.0,0.5434782608695652,Groundnut,West Bengal,24.55036231884058,78.4115338164251,28.681159420289855,25.46885567632851,21.079710144927535,0.3137637379227053,10.353260869565215,3.832608695652173
malda,2010,Summer,202.0,162.0,0.801980198019802,Groundnut,West Bengal,29.6076923076923,72.1382783882784,34.77802197802197,30.976831501831505,25.31868131868132,0.2788521062271062,15.226373626373626,6.234065934065933
malda,2010,Monsoon,315.0,129.0,0.4095238095238095,Horse-gram,West Bengal,28.392391304347825,84.16394927536231,31.708695652173915,29.27522644927536,26.05,0.3966408514492753,12.192391304347826,7.819565217391304
malda,2010,Monsoon,18021.0,255584.0,14.182564785528,Jute,West Bengal,28.392391304347825,84.16394927536231,31.708695652173915,29.27522644927536,26.05,0.3966408514492753,12.192391304347826,7.819565217391304
malda,2010,Winter,1983.0,2219.0,1.119011598587998,Khesari,West Bengal,22.535785024154592,67.41604267310788,27.99591787439614,23.894085144927544,17.412838164251205,0.2062993961352657,11.204070048309179,0.938454106280193
malda,2010,Winter,81.0,50.0,0.6172839506172839,Linseed,West Bengal,22.535785024154592,67.41604267310788,27.99591787439614,23.894085144927544,17.412838164251205,0.2062993961352657,11.204070048309179,0.938454106280193
malda,2010,Autumn,4281.0,13415.0,3.133613641672506,Maize,West Bengal,24.55036231884058,78.4115338164251,28.681159420289855,25.46885567632851,21.079710144927535,0.3137637379227053,10.353260869565215,3.832608695652173
malda,2010,Winter,1985.0,4923.0,2.480100755667506,Maize,West Bengal,22.535785024154592,67.41604267310788,27.99591787439614,23.894085144927544,17.412838164251205,0.2062993961352657,11.204070048309179,0.938454106280193
malda,2010,Summer,2540.0,1910.0,0.7519685039370079,Maize,West Bengal,29.6076923076923,72.1382783882784,34.77802197802197,30.976831501831505,25.31868131868132,0.2788521062271062,15.226373626373626,6.234065934065933
malda,2010,Winter,3626.0,3294.0,0.9084390512961942,Masoor,West Bengal,22.535785024154592,67.41604267310788,27.99591787439614,23.894085144927544,17.412838164251205,0.2062993961352657,11.204070048309179,0.938454106280193
malda,2010,Monsoon,426.0,5052.0,11.85915492957746,Mesta,West Bengal,28.392391304347825,84.16394927536231,31.708695652173915,29.27522644927536,26.05,0.3966408514492753,12.192391304347826,7.819565217391304
malda,2010,Winter,115.0,36.0,0.3130434782608696,Moong(Green Gram),West Bengal,22.535785024154592,67.41604267310788,27.99591787439614,23.894085144927544,17.412838164251205,0.2062993961352657,11.204070048309179,0.938454106280193
malda,2010,Summer,151.0,101.0,0.6688741721854304,Moong(Green Gram),West Bengal,29.6076923076923,72.1382783882784,34.77802197802197,30.976831501831505,25.31868131868132,0.2788521062271062,15.226373626373626,6.234065934065933
malda,2010,Winter,546.0,662.0,1.212454212454212,Peas & beans (Pulses),West Bengal,22.535785024154592,67.41604267310788,27.99591787439614,23.894085144927544,17.412838164251205,0.2062993961352657,11.204070048309179,0.938454106280193
malda,2010,Winter,5034.0,146754.0,29.15256257449344,Potato,West Bengal,22.535785024154592,67.41604267310788,27.99591787439614,23.894085144927544,17.412838164251205,0.2062993961352657,11.204070048309179,0.938454106280193
malda,2010,Winter,30370.0,31788.0,1.046690813302601,Rapeseed &Mustard,West Bengal,22.535785024154592,67.41604267310788,27.99591787439614,23.894085144927544,17.412838164251205,0.2062993961352657,11.204070048309179,0.938454106280193
malda,2010,Autumn,3440.0,5504.0,1.6,Rice,West Bengal,24.55036231884058,78.4115338164251,28.681159420289855,25.46885567632851,21.079710144927535,0.3137637379227053,10.353260869565215,3.832608695652173
malda,2010,Summer,64581.0,245522.0,3.801768321952277,Rice,West Bengal,29.6076923076923,72.1382783882784,34.77802197802197,30.976831501831505,25.31868131868132,0.2788521062271062,15.226373626373626,6.234065934065933
malda,2010,Winter,132742.0,379451.0,2.858560214551536,Rice,West Bengal,22.535785024154592,67.41604267310788,27.99591787439614,23.894085144927544,17.412838164251205,0.2062993961352657,11.204070048309179,0.938454106280193
malda,2010,Autumn,77.0,23.0,0.2987012987012987,Sesamum,West Bengal,24.55036231884058,78.4115338164251,28.681159420289855,25.46885567632851,21.079710144927535,0.3137637379227053,10.353260869565215,3.832608695652173
malda,2010,Summer,123.0,74.0,0.6016260162601627,Sesamum,West Bengal,29.6076923076923,72.1382783882784,34.77802197802197,30.976831501831505,25.31868131868132,0.2788521062271062,15.226373626373626,6.234065934065933
malda,2010,Winter,13.0,4.0,0.3076923076923077,Sesamum,West Bengal,22.535785024154592,67.41604267310788,27.99591787439614,23.894085144927544,17.412838164251205,0.2062993961352657,11.204070048309179,0.938454106280193
malda,2010,Whole Year,2234.0,220998.0,98.92479856759176,Sugarcane,West Bengal,25.767913415087325,72.78357825246412,30.61963834474704,27.010057060240488,21.548589411795934,0.27202293748672823,12.456726256834951,3.982634841004406
malda,2010,Monsoon,191.0,134.0,0.7015706806282722,Sunflower,West Bengal,28.392391304347825,84.16394927536231,31.708695652173915,29.27522644927536,26.05,0.3966408514492753,12.192391304347826,7.819565217391304
malda,2010,Whole Year,218.0,143.0,0.6559633027522935,Tobacco,West Bengal,25.767913415087325,72.78357825246412,30.61963834474704,27.010057060240488,21.548589411795934,0.27202293748672823,12.456726256834951,3.982634841004406
malda,2010,Monsoon,7479.0,7428.0,0.9931809065383072,Urad,West Bengal,28.392391304347825,84.16394927536231,31.708695652173915,29.27522644927536,26.05,0.3966408514492753,12.192391304347826,7.819565217391304
malda,2010,Winter,47566.0,143989.0,3.027141235336165,Wheat,West Bengal,22.535785024154592,67.41604267310788,27.99591787439614,23.894085144927544,17.412838164251205,0.2062993961352657,11.204070048309179,0.938454106280193
malda,2011,Winter,26.0,12.0,0.4615384615384616,Arhar/Tur,West Bengal,21.801268115942033,67.71139291465379,27.28007246376811,23.278664955716586,16.707342995169082,0.1803302083333333,10.341425120772946,0.44960144927536233
malda,2011,Winter,1265.0,1856.0,1.467193675889328,Barley,West Bengal,21.801268115942033,67.71139291465379,27.28007246376811,23.278664955716586,16.707342995169082,0.1803302083333333,10.341425120772946,0.44960144927536233
malda,2011,Whole Year,519.0,7250000.0,13969.17148362235,Coconut,West Bengal,24.757520106704888,74.86372420856117,29.373654244306415,25.925861980963884,20.758858430217124,0.2748659534758719,11.756600042469607,5.045276716037585
malda,2011,Winter,3369.0,3749.0,1.112793113683586,Gram,West Bengal,21.801268115942033,67.71139291465379,27.28007246376811,23.278664955716586,16.707342995169082,0.1803302083333333,10.341425120772946,0.44960144927536233
malda,2011,Autumn,7.0,4.0,0.5714285714285714,Groundnut,West Bengal,24.321739130434786,78.16183574879227,28.51666666666666,25.486745169082123,20.663405797101447,0.26910945048309176,10.060144927536232,3.7728260869565218
malda,2011,Summer,73.0,130.0,1.780821917808219,Groundnut,West Bengal,27.634065934065934,78.87087912087912,32.07142857142857,28.61369047619048,24.008791208791205,0.3399125457875457,13.106593406593404,8.635164835164836
malda,2011,Monsoon,547.0,222.0,0.4058500914076782,Horse-gram,West Bengal,27.793478260869566,85.16123188405797,30.863043478260867,28.53242753623188,25.61195652173913,0.3988908514492753,13.23695652173913,10.646739130434783
malda,2011,Monsoon,21514.0,313205.0,14.55819466393976,Jute,West Bengal,27.793478260869566,85.16123188405797,30.863043478260867,28.53242753623188,25.61195652173913,0.3988908514492753,13.23695652173913,10.646739130434783
malda,2011,Winter,1936.0,2166.0,1.118801652892562,Khesari,West Bengal,21.801268115942033,67.71139291465379,27.28007246376811,23.278664955716586,16.707342995169082,0.1803302083333333,10.341425120772946,0.44960144927536233
malda,2011,Winter,57.0,41.0,0.7192982456140351,Linseed,West Bengal,21.801268115942033,67.71139291465379,27.28007246376811,23.278664955716586,16.707342995169082,0.1803302083333333,10.341425120772946,0.44960144927536233
malda,2011,Autumn,3924.0,12672.0,3.229357798165138,Maize,West Bengal,24.321739130434786,78.16183574879227,28.51666666666666,25.486745169082123,20.663405797101447,0.26910945048309176,10.060144927536232,3.7728260869565218
malda,2011,Winter,5463.0,13576.0,2.485081457074867,Maize,West Bengal,21.801268115942033,67.71139291465379,27.28007246376811,23.278664955716586,16.707342995169082,0.1803302083333333,10.341425120772946,0.44960144927536233
malda,2011,Summer,4210.0,3174.0,0.7539192399049881,Maize,West Bengal,27.634065934065934,78.87087912087912,32.07142857142857,28.61369047619048,24.008791208791205,0.3399125457875457,13.106593406593404,8.635164835164836
malda,2011,Winter,3509.0,3236.0,0.9222000569962951,Masoor,West Bengal,21.801268115942033,67.71139291465379,27.28007246376811,23.278664955716586,16.707342995169082,0.1803302083333333,10.341425120772946,0.44960144927536233
malda,2011,Monsoon,629.0,4802.0,7.634340222575517,Mesta,West Bengal,27.793478260869566,85.16123188405797,30.863043478260867,28.53242753623188,25.61195652173913,0.3988908514492753,13.23695652173913,10.646739130434783
malda,2011,Winter,70.0,22.0,0.3142857142857143,Moong(Green Gram),West Bengal,21.801268115942033,67.71139291465379,27.28007246376811,23.278664955716586,16.707342995169082,0.1803302083333333,10.341425120772946,0.44960144927536233
malda,2011,Summer,203.0,122.0,0.6009852216748769,Moong(Green Gram),West Bengal,27.634065934065934,78.87087912087912,32.07142857142857,28.61369047619048,24.008791208791205,0.3399125457875457,13.106593406593404,8.635164835164836
malda,2011,Winter,515.0,446.0,0.8660194174757282,Peas & beans (Pulses),West Bengal,21.801268115942033,67.71139291465379,27.28007246376811,23.278664955716586,16.707342995169082,0.1803302083333333,10.341425120772946,0.44960144927536233
malda,2011,Winter,3862.0,146943.0,38.04842050750906,Potato,West Bengal,21.801268115942033,67.71139291465379,27.28007246376811,23.278664955716586,16.707342995169082,0.1803302083333333,10.341425120772946,0.44960144927536233
malda,2011,Winter,32446.0,36602.0,1.128089749121618,Rapeseed &Mustard,West Bengal,21.801268115942033,67.71139291465379,27.28007246376811,23.278664955716586,16.707342995169082,0.1803302083333333,10.341425120772946,0.44960144927536233
malda,2011,Autumn,3689.0,8547.0,2.316888045540797,Rice,West Bengal,24.321739130434786,78.16183574879227,28.51666666666666,25.486745169082123,20.663405797101447,0.26910945048309176,10.060144927536232,3.7728260869565218
malda,2011,Summer,56673.0,217358.0,3.835300760503238,Rice,West Bengal,27.634065934065934,78.87087912087912,32.07142857142857,28.61369047619048,24.008791208791205,0.3399125457875457,13.106593406593404,8.635164835164836
malda,2011,Winter,144564.0,386068.0,2.670568052903904,Rice,West Bengal,21.801268115942033,67.71139291465379,27.28007246376811,23.278664955716586,16.707342995169082,0.1803302083333333,10.341425120772946,0.44960144927536233
malda,2011,Autumn,67.0,47.0,0.7014925373134329,Sesamum,West Bengal,24.321739130434786,78.16183574879227,28.51666666666666,25.486745169082123,20.663405797101447,0.26910945048309176,10.060144927536232,3.7728260869565218
malda,2011,Summer,162.0,89.0,0.5493827160493827,Sesamum,West Bengal,27.634065934065934,78.87087912087912,32.07142857142857,28.61369047619048,24.008791208791205,0.3399125457875457,13.106593406593404,8.635164835164836
malda,2011,Winter,69.0,20.0,0.2898550724637681,Sesamum,West Bengal,21.801268115942033,67.71139291465379,27.28007246376811,23.278664955716586,16.707342995169082,0.1803302083333333,10.341425120772946,0.44960144927536233
malda,2011,Whole Year,2181.0,253856.0,116.3943145346172,Sugarcane,West Bengal,24.757520106704888,74.86372420856117,29.373654244306415,25.925861980963884,20.758858430217124,0.2748659534758719,11.756600042469607,5.045276716037585
malda,2011,Whole Year,124.0,81.0,0.6532258064516129,Tobacco,West Bengal,24.757520106704888,74.86372420856117,29.373654244306415,25.925861980963884,20.758858430217124,0.2748659534758719,11.756600042469607,5.045276716037585
malda,2011,Monsoon,8999.0,7833.0,0.870430047783087,Urad,West Bengal,27.793478260869566,85.16123188405797,30.863043478260867,28.53242753623188,25.61195652173913,0.3988908514492753,13.23695652173913,10.646739130434783
malda,2011,Winter,43517.0,131848.0,3.029804444240182,Wheat,West Bengal,21.801268115942033,67.71139291465379,27.28007246376811,23.278664955716586,16.707342995169082,0.1803302083333333,10.341425120772946,0.44960144927536233
malda,2012,Winter,32.0,44.0,1.375,Arhar/Tur,West Bengal,21.079640468227417,67.80465639433031,26.53434065934066,22.34190232322026,16.06741519350215,0.2237836264731645,10.397718585762064,1.1618967988533209
malda,2012,Winter,1388.0,1970.0,1.419308357348703,Barley,West Bengal,21.079640468227417,67.80465639433031,26.53434065934066,22.34190232322026,16.06741519350215,0.2237836264731645,10.397718585762064,1.1618967988533209
malda,2012,Whole Year,520.0,7260000.0,13961.53846153846,Coconut,West Bengal,25.192725752508355,70.72964320552636,30.160287267080747,26.47619694616977,20.906527711419017,0.2685335953674948,12.168096034400381,3.6829371715241286
malda,2012,Winter,3265.0,4720.0,1.445635528330781,Gram,West Bengal,21.079640468227417,67.80465639433031,26.53434065934066,22.34190232322026,16.06741519350215,0.2237836264731645,10.397718585762064,1.1618967988533209
malda,2012,Autumn,5.0,3.0,0.6,Groundnut,West Bengal,23.65108695652173,78.55691425120773,28.13514492753623,24.65019625603865,19.98478260869565,0.3128282004830918,10.442753623188405,4.315217391304348
malda,2012,Winter,150.0,119.0,0.7933333333333333,Groundnut,West Bengal,21.079640468227417,67.80465639433031,26.53434065934066,22.34190232322026,16.06741519350215,0.2237836264731645,10.397718585762064,1.1618967988533209
malda,2012,Summer,86.0,180.0,2.093023255813954,Groundnut,West Bengal,30.669230769230765,61.99358974358975,36.26703296703297,32.342948717948715,25.7978021978022,0.2231758241758242,14.979120879120876,2.931868131868132
malda,2012,Monsoon,339.0,139.0,0.4100294985250738,Horse-gram,West Bengal,27.942391304347822,85.31567028985508,31.305434782608696,28.878034420289858,25.69347826086956,0.4033913043478261,12.897826086956524,9.47608695652174
malda,2012,Monsoon,23769.0,394590.0,16.60103496150448,Jute,West Bengal,27.942391304347822,85.31567028985508,31.305434782608696,28.878034420289858,25.69347826086956,0.4033913043478261,12.897826086956524,9.47608695652174
malda,2012,Winter,1990.0,2879.0,1.446733668341708,Khesari,West Bengal,21.079640468227417,67.80465639433031,26.53434065934066,22.34190232322026,16.06741519350215,0.2237836264731645,10.397718585762064,1.1618967988533209
malda,2012,Winter,73.0,36.0,0.4931506849315068,Linseed,West Bengal,21.079640468227417,67.80465639433031,26.53434065934066,22.34190232322026,16.06741519350215,0.2237836264731645,10.397718585762064,1.1618967988533209
malda,2012,Autumn,4199.0,14968.0,3.564658251964754,Maize,West Bengal,23.65108695652173,78.55691425120773,28.13514492753623,24.65019625603865,19.98478260869565,0.3128282004830918,10.442753623188405,4.315217391304348
malda,2012,Winter,7541.0,18777.0,2.489988065243336,Maize,West Bengal,21.079640468227417,67.80465639433031,26.53434065934066,22.34190232322026,16.06741519350215,0.2237836264731645,10.397718585762064,1.1618967988533209
malda,2012,Summer,8630.0,6559.0,0.7600231749710313,Maize,West Bengal,30.669230769230765,61.99358974358975,36.26703296703297,32.342948717948715,25.7978021978022,0.2231758241758242,14.979120879120876,2.931868131868132
malda,2012,Winter,3593.0,3659.0,1.018369050932368,Masoor,West Bengal,21.079640468227417,67.80465639433031,26.53434065934066,22.34190232322026,16.06741519350215,0.2237836264731645,10.397718585762064,1.1618967988533209
malda,2012,Monsoon,568.0,4710.0,8.29225352112676,Mesta,West Bengal,27.942391304347822,85.31567028985508,31.305434782608696,28.878034420289858,25.69347826086956,0.4033913043478261,12.897826086956524,9.47608695652174
malda,2012,Winter,126.0,39.0,0.3095238095238095,Moong(Green Gram),West Bengal,21.079640468227417,67.80465639433031,26.53434065934066,22.34190232322026,16.06741519350215,0.2237836264731645,10.397718585762064,1.1618967988533209
malda,2012,Summer,236.0,167.0,0.7076271186440678,Moong(Green Gram),West Bengal,30.669230769230765,61.99358974358975,36.26703296703297,32.342948717948715,25.7978021978022,0.2231758241758242,14.979120879120876,2.931868131868132
malda,2012,Winter,558.0,469.0,0.8405017921146953,Peas & beans (Pulses),West Bengal,21.079640468227417,67.80465639433031,26.53434065934066,22.34190232322026,16.06741519350215,0.2237836264731645,10.397718585762064,1.1618967988533209
malda,2012,Winter,4900.0,176778.0,36.07714285714286,Potato,West Bengal,21.079640468227417,67.80465639433031,26.53434065934066,22.34190232322026,16.06741519350215,0.2237836264731645,10.397718585762064,1.1618967988533209
malda,2012,Winter,33653.0,35740.0,1.062015273526877,Rapeseed &Mustard,West Bengal,21.079640468227417,67.80465639433031,26.53434065934066,22.34190232322026,16.06741519350215,0.2237836264731645,10.397718585762064,1.1618967988533209
malda,2012,Autumn,3098.0,5519.0,1.781471917366043,Rice,West Bengal,23.65108695652173,78.55691425120773,28.13514492753623,24.65019625603865,19.98478260869565,0.3128282004830918,10.442753623188405,4.315217391304348
malda,2012,Summer,58858.0,226440.0,3.847225525841857,Rice,West Bengal,30.669230769230765,61.99358974358975,36.26703296703297,32.342948717948715,25.7978021978022,0.2231758241758242,14.979120879120876,2.931868131868132
malda,2012,Winter,145630.0,412606.0,2.833248643823388,Rice,West Bengal,21.079640468227417,67.80465639433031,26.53434065934066,22.34190232322026,16.06741519350215,0.2237836264731645,10.397718585762064,1.1618967988533209
malda,2012,Autumn,119.0,84.0,0.7058823529411765,Sesamum,West Bengal,23.65108695652173,78.55691425120773,28.13514492753623,24.65019625603865,19.98478260869565,0.3128282004830918,10.442753623188405,4.315217391304348
malda,2012,Summer,180.0,118.0,0.6555555555555556,Sesamum,West Bengal,30.669230769230765,61.99358974358975,36.26703296703297,32.342948717948715,25.7978021978022,0.2231758241758242,14.979120879120876,2.931868131868132
malda,2012,Whole Year,2070.0,216455.0,104.5676328502416,Sugarcane,West Bengal,25.192725752508355,70.72964320552636,30.160287267080747,26.47619694616977,20.906527711419017,0.2685335953674948,12.168096034400381,3.6829371715241286
malda,2012,Whole Year,184.0,121.0,0.657608695652174,Tobacco,West Bengal,25.192725752508355,70.72964320552636,30.160287267080747,26.47619694616977,20.906527711419017,0.2685335953674948,12.168096034400381,3.6829371715241286
malda,2012,Monsoon,10868.0,10640.0,0.9790209790209792,Urad,West Bengal,27.942391304347822,85.31567028985508,31.305434782608696,28.878034420289858,25.69347826086956,0.4033913043478261,12.897826086956524,9.47608695652174
